"","FileCondi","Subnum","Old","Stimkind","RT","Error"
"495","VMpure",12,"New","VM",624,0.0776699029126213
"496","VMpure",12,"Old","VM",557,0.279069767441861
"497","VMpure",13,"New","VM",1022,0.0957446808510638
"498","VMpure",13,"Old","VM",774,0.214285714285714
"499","VMpure",14,"New","VM",675,0.172043010752688
"500","VMpure",14,"Old","VM",584,0.0714285714285714
"501","VMpure",15,"New","VM",870,0.0594059405940595
"502","VMpure",15,"Old","VM",829,0.0449438202247191
"503","VMpure",16,"New","VM",516,0.0869565217391305
"504","VMpure",16,"Old","VM",493,0.09
"505","VMpure",17,"New","VM",1006,0.0412371134020618
"506","VMpure",17,"Old","VM",1042,0.139784946236559
"507","VMpure",18,"New","VM",1009.5,0.154639175257732
"508","VMpure",18,"Old","VM",1080,0.0760869565217391
"509","VMpure",19,"New","VM",600,0.108433734939759
"510","VMpure",19,"Old","VM",718,0.231481481481482
"511","VMpure",20,"New","VM",742,0.202247191011236
"512","VMpure",20,"Old","VM",719,0.234042553191489
"513","VMpure",21,"New","VM",694.5,0.0232558139534884
"514","VMpure",21,"Old","VM",702,0.113207547169811
"515","VMpure",22,"New","VM",1176,0.237623762376238
"516","VMpure",22,"Old","VM",1037,0.160493827160494
"517","VMpure",24,"New","VM",1003.5,0.225806451612903
"518","VMpure",24,"Old","VM",1035.5,0.318181818181818
"519","VMpure",25,"New","VM",682,0.102272727272727
"520","VMpure",25,"Old","VM",618.5,0.0384615384615384
"521","VMpure",26,"New","VM",1324,0.0776699029126213
"522","VMpure",26,"Old","VM",1250,0.102272727272727
"523","VMpure",27,"New","VM",997,0.0645161290322581
"524","VMpure",27,"Old","VM",977,0.0326086956521739
"525","VMpure",28,"New","VM",651.5,0.0625
"526","VMpure",28,"Old","VM",697,0.117021276595745
"527","VMpure",29,"New","VM",611,0.0740740740740741
"528","VMpure",29,"Old","VM",525,0.0727272727272728
"529","VMpure",30,"New","VM",1362,0.175824175824176
"530","VMpure",30,"Old","VM",1312,0.103092783505155
