"","Subnum","Block","Trial","Condition","OldNew","Setsize","Serpos","Lag","Response","Correctness","RT","WhichProbe","prob1","prob2","prob3","prob4","prob5","prob6","surveyq"
"5477",33,3,10,"3","2","2",0,0,2,1,652,3,10,7,0,0,0,0,NA
"5478",33,3,11,"5","2","2",0,0,2,1,902,9,8,5,0,0,0,0,NA
"5479",33,3,12,"5","2","2",0,0,2,1,692,6,9,2,0,0,0,0,NA
"5480",33,3,13,"5","2","6",0,0,1,0,1398,5,9,8,2,10,6,7,NA
"5481",33,3,14,"5","2","4",0,0,2,1,2190,6,7,10,8,2,0,0,NA
"5482",33,3,15,"5","1","6",3,4,1,1,1307,10,7,9,10,2,8,6,NA
"5483",33,3,16,"1","1","2",2,1,1,1,924,1,8,1,0,0,0,0,NA
"5484",33,3,17,"5","1","4",4,1,1,1,759,10,2,6,9,10,0,0,NA
"5485",33,3,18,"5","2","2",0,0,2,1,1004,5,2,9,0,0,0,0,NA
"5486",33,3,19,"5","1","2",2,1,1,1,720,6,8,6,0,0,0,0,NA
"5487",33,3,20,"3","2","6",0,0,2,1,841,3,5,7,8,9,6,2,NA
"5488",33,3,21,"5","2","2",0,0,2,1,996,10,2,8,0,0,0,0,NA
"5489",33,3,22,"3","2","2",0,0,2,1,728,3,8,7,0,0,0,0,NA
"5490",33,3,23,"5","1","4",3,2,1,1,1164,8,5,2,8,9,0,0,NA
"5491",33,3,24,"3","2","4",0,0,2,1,614,3,6,2,7,10,0,0,NA
"5492",33,3,25,"4","2","2",0,0,2,1,658,4,7,2,0,0,0,0,NA
"5493",33,4,1,"5","2","6",0,0,2,1,1494,5,8,10,7,6,9,2,NA
"5494",33,4,2,"1","1","6",5,2,1,1,953,1,9,7,6,10,1,5,NA
"5495",33,4,3,"5","1","4",2,3,1,1,1083,8,5,8,6,2,0,0,NA
"5496",33,4,4,"5","2","6",0,0,2,1,1278,9,7,6,8,10,5,2,NA
"5497",33,4,5,"5","2","2",0,0,2,1,3879,9,1,10,0,0,0,0,NA
"5498",33,4,6,"5","1","4",1,4,1,1,1373,7,7,10,6,2,0,0,NA
"5499",33,4,7,"5","1","4",4,1,1,1,870,10,6,8,2,10,0,0,NA
"5500",33,4,8,"5","2","4",0,0,2,1,2188,10,2,5,8,6,0,0,NA
"5501",33,4,9,"5","2","2",0,0,2,1,936,7,2,9,0,0,0,0,NA
"5502",33,4,10,"5","1","6",2,5,1,1,1207,8,5,8,7,9,6,2,NA
"5503",33,4,11,"1","1","2",1,2,1,1,595,1,1,8,0,0,0,0,NA
"5504",33,4,12,"5","2","2",0,0,2,1,1127,10,8,7,0,0,0,0,NA
"5505",33,4,13,"1","1","6",2,5,2,0,1352,1,8,1,7,6,5,10,NA
"5506",33,4,14,"5","1","4",4,1,1,1,881,8,5,2,9,8,0,0,NA
"5507",33,4,15,"3","2","4",0,0,2,1,679,3,2,5,10,8,0,0,NA
"5508",33,4,16,"5","2","2",0,0,2,1,1016,7,2,9,0,0,0,0,NA
"5509",33,4,17,"5","1","4",2,3,1,1,1287,9,2,9,6,7,0,0,NA
"5510",33,4,18,"5","1","6",1,6,1,1,745,8,8,7,6,2,5,9,NA
"5511",33,4,19,"5","2","4",0,0,2,1,1076,8,7,5,2,9,0,0,NA
"5512",33,4,20,"5","1","6",2,5,1,1,1014,5,8,5,10,2,9,7,NA
"5513",33,4,21,"4","2","2",0,0,2,1,593,4,5,10,0,0,0,0,NA
"5514",33,4,22,"5","2","2",0,0,2,1,838,9,6,2,0,0,0,0,NA
"5515",33,4,23,"3","2","6",0,0,2,1,617,3,5,9,10,8,6,2,NA
"5516",33,4,24,"5","2","6",0,0,2,1,1357,5,6,8,9,7,10,2,NA
"5517",33,4,25,"1","1","2",2,1,1,1,667,1,7,1,0,0,0,0,NA
"5518",33,5,1,"5","1","4",3,2,1,1,856,9,2,10,9,8,0,0,NA
"5519",33,5,2,"5","2","6",0,0,1,0,1251,10,8,5,2,7,9,6,NA
"5520",33,5,3,"1","1","4",2,3,1,1,1138,1,10,1,6,7,0,0,NA
"5521",33,5,4,"3","2","2",0,0,2,1,560,3,10,2,0,0,0,0,NA
"5522",33,5,5,"3","2","4",0,0,2,1,618,3,5,7,6,2,0,0,NA
"5523",33,5,6,"5","1","2",1,2,1,1,813,7,7,9,0,0,0,0,NA
"5524",33,5,7,"5","2","6",0,0,2,1,1361,7,6,9,5,8,10,2,NA
"5525",33,5,8,"1","1","4",2,3,1,1,1028,1,6,1,5,7,0,0,NA
"5526",33,5,9,"2","1","4",4,1,1,1,628,2,7,5,10,2,0,0,NA
"5527",33,5,10,"3","2","4",0,0,2,1,580,3,6,5,7,2,0,0,NA
"5528",33,5,11,"5","1","6",5,2,1,1,1290,8,5,7,10,2,8,9,NA
"5529",33,5,12,"5","1","4",1,4,1,1,943,9,9,5,2,10,0,0,NA
"5530",33,5,13,"1","1","2",2,1,1,1,741,1,5,1,0,0,0,0,NA
"5531",33,5,14,"5","1","6",5,2,1,1,908,10,8,5,6,7,10,2,NA
"5532",33,5,15,"4","2","4",0,0,2,1,609,4,2,10,8,7,0,0,NA
"5533",33,5,16,"5","2","6",0,0,1,0,1207,10,2,9,6,7,8,5,NA
"5534",33,5,17,"5","1","4",3,2,1,1,1087,6,8,2,6,10,0,0,NA
"5535",33,5,18,"5","1","6",4,3,1,1,736,6,8,9,5,6,10,2,NA
"5536",33,5,19,"4","2","6",0,0,2,1,567,4,2,7,9,5,6,8,NA
"5537",33,5,20,"5","2","6",0,0,2,1,1741,9,7,6,8,5,10,2,NA
"5538",33,5,21,"5","1","2",2,1,1,1,772,5,2,5,0,0,0,0,NA
"5539",33,5,22,"3","2","4",0,0,2,1,660,3,5,10,9,2,0,0,NA
"5540",33,5,23,"3","2","4",0,0,2,1,538,3,10,5,2,9,0,0,NA
"5541",33,5,24,"5","1","6",1,6,1,1,962,5,5,7,9,2,8,6,NA
"5542",33,5,25,"5","2","6",0,0,2,1,1119,6,5,2,7,8,10,9,NA
"5543",33,6,1,"5","1","6",5,2,1,1,1171,10,9,5,8,6,10,2,NA
"5544",33,6,2,"4","2","4",0,0,2,1,540,4,9,2,10,7,0,0,NA
"5545",33,6,3,"3","2","6",0,0,2,1,628,3,6,5,2,8,9,10,NA
"5546",33,6,4,"3","2","6",0,0,2,1,641,3,6,10,7,2,5,8,NA
"5547",33,6,5,"5","1","6",1,6,1,1,701,5,5,2,10,9,6,7,NA
"5548",33,6,6,"5","1","6",1,6,1,1,1213,9,9,7,2,6,8,10,NA
"5549",33,6,7,"5","1","2",2,1,1,1,656,10,8,10,0,0,0,0,NA
"5550",33,6,8,"3","2","6",0,0,2,1,611,3,9,10,5,6,2,7,NA
"5551",33,6,9,"5","1","6",3,4,2,0,1145,10,2,8,10,9,7,6,NA
"5552",33,6,10,"5","1","6",6,1,1,1,816,8,5,9,10,2,6,8,NA
"5553",33,6,11,"3","2","4",0,0,2,1,663,3,7,5,10,2,0,0,NA
"5554",33,6,12,"5","1","4",3,2,1,1,791,6,2,8,6,5,0,0,NA
"5555",33,6,13,"5","2","2",0,0,2,1,828,9,8,5,0,0,0,0,NA
"5556",33,6,14,"1","1","2",2,1,1,1,607,1,7,1,0,0,0,0,NA
"5557",33,6,15,"5","2","6",0,0,1,0,1204,6,10,2,5,7,8,9,NA
"5558",33,6,16,"2","1","4",3,2,1,1,733,2,8,7,2,5,0,0,NA
"5559",33,6,17,"5","2","2",0,0,2,1,571,10,7,5,0,0,0,0,NA
"5560",33,6,18,"5","1","2",2,1,1,1,616,7,9,7,0,0,0,0,NA
"5561",33,6,19,"2","1","2",1,2,1,1,571,2,2,10,0,0,0,0,NA
"5562",33,6,20,"5","1","4",3,2,1,1,509,7,8,2,7,6,0,0,NA
"5563",33,6,21,"2","1","2",2,1,1,1,436,2,10,2,0,0,0,0,NA
"5564",33,6,22,"5","1","2",2,1,1,1,519,7,2,7,0,0,0,0,NA
"5565",33,6,23,"5","1","2",1,2,1,1,510,5,5,8,0,0,0,0,NA
"5566",33,6,24,"5","1","2",1,2,1,1,622,8,8,7,0,0,0,0,NA
"5567",33,6,25,"1","1","2",1,2,1,1,569,1,1,8,0,0,0,0,NA
"5568",33,7,1,"5","1","6",1,6,1,1,731,10,10,9,8,2,7,5,NA
"5569",33,7,2,"5","2","6",0,0,2,1,1172,6,2,7,8,5,10,9,NA
"5570",33,7,3,"2","1","4",4,1,1,1,718,2,5,8,6,2,0,0,NA
"5571",33,7,4,"5","1","4",1,4,1,1,786,9,9,7,5,2,0,0,NA
"5572",33,7,5,"5","1","2",2,1,1,1,487,5,8,5,0,0,0,0,NA
"5573",33,7,6,"5","1","2",1,2,1,1,942,10,10,2,0,0,0,0,NA
"5574",33,7,7,"5","2","4",0,0,2,1,938,9,8,2,10,5,0,0,NA
"5575",33,7,8,"4","2","4",0,0,2,1,653,4,10,2,7,6,0,0,NA
"5576",33,7,9,"5","2","4",0,0,2,1,899,9,2,8,6,5,0,0,NA
"5577",33,7,10,"4","2","2",0,0,2,1,547,4,5,6,0,0,0,0,NA
"5578",33,7,11,"5","1","6",4,3,1,1,1298,10,6,9,5,10,2,8,NA
"5579",33,7,12,"5","2","6",0,0,1,0,1475,6,2,10,7,8,9,5,NA
"5580",33,7,13,"5","1","4",4,1,1,1,585,8,2,9,6,8,0,0,NA
"5581",33,7,14,"5","1","6",4,3,1,1,1006,8,10,6,7,8,9,2,NA
"5582",33,7,15,"5","1","2",2,1,1,1,490,8,6,8,0,0,0,0,NA
"5583",33,7,16,"3","2","6",0,0,2,1,620,3,10,5,6,7,2,8,NA
"5584",33,7,17,"5","1","4",4,1,1,1,597,10,6,2,5,10,0,0,NA
"5585",33,7,18,"5","1","4",1,4,1,1,868,9,9,2,8,5,0,0,NA
"5586",33,7,19,"4","2","6",0,0,2,1,558,4,2,10,9,7,8,5,NA
"5587",33,7,20,"1","1","6",6,1,1,1,741,1,10,7,8,9,6,1,NA
"5588",33,7,21,"5","1","6",3,4,1,1,693,9,10,7,9,5,2,6,NA
"5589",33,7,22,"5","2","4",0,0,2,1,1083,9,5,2,7,6,0,0,NA
"5590",33,7,23,"2","1","6",4,3,1,1,628,2,8,10,7,2,9,5,NA
"5591",33,7,24,"2","1","2",1,2,1,1,432,2,2,8,0,0,0,0,NA
"5592",33,7,25,"4","2","6",0,0,2,1,691,4,7,5,10,9,8,1,3
"5593",34,1,1,"5","1","2",2,1,1,1,4755,8,9,8,0,0,0,0,NA
"5594",34,1,2,"5","1","2",1,2,1,1,1368,8,8,7,0,0,0,0,NA
"5595",34,1,3,"5","2","2",0,0,1,0,996,7,5,6,0,0,0,0,NA
"5596",34,1,4,"5","2","4",0,0,2,1,1396,9,2,10,5,8,0,0,NA
"5597",34,1,5,"5","1","6",6,1,1,1,1211,10,5,2,8,7,6,10,NA
"5598",34,1,6,"3","2","4",0,0,2,1,884,3,8,6,2,10,0,0,NA
"5599",34,1,7,"3","2","4",0,0,1,0,826,3,6,5,2,9,0,0,NA
"5600",34,1,8,"1","1","4",4,1,1,1,1250,1,9,7,5,1,0,0,NA
"5601",34,1,9,"3","2","4",0,0,1,0,969,3,5,7,2,6,0,0,NA
"5602",34,1,10,"5","1","6",5,2,1,1,1393,10,5,9,8,6,10,2,NA
"5603",34,1,11,"5","2","6",0,0,2,1,1160,9,6,5,10,2,7,8,NA
"5604",34,1,12,"1","1","4",2,3,2,0,1172,1,8,1,6,7,0,0,NA
"5605",34,1,13,"5","2","4",0,0,2,1,1054,5,8,9,2,6,0,0,NA
"5606",34,1,14,"5","1","2",1,2,1,1,1160,10,10,6,0,0,0,0,NA
"5607",34,1,15,"1","1","4",3,2,1,1,818,1,10,8,1,6,0,0,NA
"5608",34,1,16,"5","1","4",2,3,2,0,1227,6,8,6,5,7,0,0,NA
"5609",34,1,17,"5","1","6",1,6,2,0,1273,10,10,5,7,6,2,8,NA
"5610",34,1,18,"5","1","2",2,1,1,1,1738,10,2,10,0,0,0,0,NA
"5611",34,1,19,"2","1","4",2,3,2,0,1854,2,10,2,6,8,0,0,NA
"5612",34,1,20,"5","2","6",0,0,2,1,1603,7,10,5,2,8,6,9,NA
"5613",34,1,21,"5","1","2",1,2,1,1,1159,6,6,9,0,0,0,0,NA
"5614",34,1,22,"5","2","4",0,0,2,1,1442,5,7,10,2,8,0,0,NA
"5615",34,1,23,"5","1","2",1,2,1,1,861,5,5,2,0,0,0,0,NA
"5616",34,1,24,"1","1","6",5,2,1,1,1305,1,7,8,5,10,1,9,NA
"5617",34,1,25,"5","2","2",0,0,2,1,873,6,10,9,0,0,0,0,NA
"5618",34,2,1,"5","1","6",2,5,1,1,1010,6,5,6,2,9,7,10,NA
"5619",34,2,2,"5","1","6",1,6,2,0,1560,6,6,9,10,8,2,7,NA
"5620",34,2,3,"4","2","2",0,0,2,1,1053,4,8,2,0,0,0,0,NA
"5621",34,2,4,"5","1","6",5,2,1,1,898,5,8,2,9,6,5,7,NA
"5622",34,2,5,"2","1","2",1,2,1,1,994,2,2,5,0,0,0,0,NA
"5623",34,2,6,"5","1","6",6,1,1,1,793,7,2,5,10,6,9,7,NA
"5624",34,2,7,"5","2","4",0,0,2,1,947,8,5,9,2,10,0,0,NA
"5625",34,2,8,"2","1","6",1,6,2,0,1212,2,2,5,7,9,6,8,NA
"5626",34,2,9,"4","2","4",0,0,2,1,1157,4,2,8,10,9,0,0,NA
"5627",34,2,10,"5","1","2",1,2,2,0,1787,10,10,7,0,0,0,0,NA
"5628",34,2,11,"5","2","4",0,0,2,1,1484,6,7,10,2,9,0,0,NA
"5629",34,2,12,"5","1","6",5,2,1,1,927,6,9,10,8,2,6,7,NA
"5630",34,2,13,"3","2","6",0,0,2,1,985,3,10,9,2,8,5,6,NA
"5631",34,2,14,"3","2","4",0,0,2,1,1387,3,7,6,2,9,0,0,NA
"5632",34,2,15,"5","1","2",1,2,1,1,775,6,6,8,0,0,0,0,NA
"5633",34,2,16,"5","1","6",5,2,1,1,1639,7,6,9,1,8,7,10,NA
"5634",34,2,17,"3","2","6",0,0,1,0,1269,3,9,7,10,2,5,8,NA
"5635",34,2,18,"5","2","6",0,0,2,1,1536,6,2,8,9,5,10,7,NA
"5636",34,2,19,"5","2","4",0,0,2,1,1420,7,2,5,9,10,0,0,NA
"5637",34,2,20,"5","1","6",2,5,1,1,994,6,2,6,8,5,10,9,NA
"5638",34,2,21,"5","2","6",0,0,2,1,1001,10,5,9,8,7,6,2,NA
"5639",34,2,22,"2","1","2",1,2,2,0,789,2,2,8,0,0,0,0,NA
"5640",34,2,23,"2","1","4",2,3,2,0,751,2,7,2,8,5,0,0,NA
"5641",34,2,24,"5","1","2",1,2,1,1,1013,7,7,9,0,0,0,0,NA
"5642",34,2,25,"5","2","2",0,0,2,1,688,7,9,5,0,0,0,0,NA
"5643",34,3,1,"3","2","4",0,0,1,0,2940,3,9,2,5,8,0,0,NA
"5644",34,3,2,"3","2","4",0,0,2,1,1472,3,9,5,2,7,0,0,NA
"5645",34,3,3,"5","1","6",6,1,1,1,869,8,10,2,9,7,5,8,NA
"5646",34,3,4,"2","1","4",3,2,2,0,859,2,9,7,2,5,0,0,NA
"5647",34,3,5,"5","2","4",0,0,2,1,1170,10,5,9,7,2,0,0,NA
"5648",34,3,6,"5","2","6",0,0,2,1,810,9,8,7,5,6,2,10,NA
"5649",34,3,7,"5","2","4",0,0,1,0,1211,10,8,7,2,9,0,0,NA
"5650",34,3,8,"5","2","6",0,0,2,1,1449,10,8,7,6,9,5,2,NA
"5651",34,3,9,"1","1","4",2,3,1,1,904,1,6,1,10,9,0,0,NA
"5652",34,3,10,"3","2","6",0,0,2,1,1027,3,5,7,9,10,2,6,NA
"5653",34,3,11,"5","2","2",0,0,2,1,878,9,10,2,0,0,0,0,NA
"5654",34,3,12,"5","1","4",1,4,1,1,1092,5,5,6,2,7,0,0,NA
"5655",34,3,13,"5","1","4",4,1,1,1,1138,6,2,5,10,6,0,0,NA
"5656",34,3,14,"5","2","6",0,0,1,0,1539,10,6,5,7,9,8,2,NA
"5657",34,3,15,"5","1","4",1,4,1,1,959,10,10,6,9,8,0,0,NA
"5658",34,3,16,"1","1","2",1,2,1,1,877,1,1,9,0,0,0,0,NA
"5659",34,3,17,"4","2","4",0,0,2,1,724,4,10,6,2,7,0,0,NA
"5660",34,3,18,"2","1","2",1,2,1,1,939,2,2,5,0,0,0,0,NA
"5661",34,3,19,"2","1","2",1,2,1,1,1002,2,2,8,0,0,0,0,NA
"5662",34,3,20,"5","1","6",3,4,1,1,912,8,9,7,8,6,5,2,NA
"5663",34,3,21,"3","2","6",0,0,2,1,907,3,6,9,7,5,2,10,NA
"5664",34,3,22,"5","1","4",3,2,1,1,880,10,7,6,10,2,0,0,NA
"5665",34,3,23,"3","2","4",0,0,1,0,1094,3,5,9,8,2,0,0,NA
"5666",34,3,24,"5","2","2",0,0,2,1,1087,8,9,10,0,0,0,0,NA
"5667",34,3,25,"2","1","4",2,3,1,1,1084,2,8,2,10,9,0,0,NA
"5668",34,4,1,"5","1","4",4,1,1,1,815,5,9,6,8,5,0,0,NA
"5669",34,4,2,"5","1","2",1,2,1,1,818,9,9,2,0,0,0,0,NA
"5670",34,4,3,"5","2","6",0,0,2,1,1296,7,8,2,6,5,9,10,NA
"5671",34,4,4,"4","2","2",0,0,2,1,1632,4,9,7,0,0,0,0,NA
"5672",34,4,5,"5","1","2",2,1,1,1,1155,8,5,8,0,0,0,0,NA
"5673",34,4,6,"4","2","4",0,0,2,1,750,4,9,5,6,8,0,0,NA
"5674",34,4,7,"5","2","2",0,0,2,1,1156,6,2,10,0,0,0,0,NA
"5675",34,4,8,"2","1","6",4,3,1,1,1173,2,6,9,10,2,5,7,NA
"5676",34,4,9,"1","1","4",3,2,1,1,927,1,6,8,1,10,0,0,NA
"5677",34,4,10,"3","2","4",0,0,2,1,948,3,10,5,6,2,0,0,NA
"5678",34,4,11,"5","1","4",3,2,1,1,1112,6,7,2,6,8,0,0,NA
"5679",34,4,12,"3","2","2",0,0,2,1,767,3,5,10,0,0,0,0,NA
"5680",34,4,13,"2","1","4",2,3,1,1,1210,2,5,2,6,7,0,0,NA
"5681",34,4,14,"5","2","6",0,0,2,1,1065,9,7,8,2,5,10,6,NA
"5682",34,4,15,"5","1","2",1,2,1,1,818,9,9,6,0,0,0,0,NA
"5683",34,4,16,"2","1","6",4,3,1,1,1152,2,10,5,7,2,6,8,NA
"5684",34,4,17,"5","2","2",0,0,2,1,678,9,10,8,0,0,0,0,NA
"5685",34,4,18,"4","2","4",0,0,2,1,885,4,7,10,6,2,0,0,NA
"5686",34,4,19,"4","2","2",0,0,2,1,1285,4,9,2,0,0,0,0,NA
"5687",34,4,20,"5","1","6",2,5,1,1,1408,5,8,5,7,10,9,2,NA
"5688",34,4,21,"5","1","6",1,6,1,1,934,7,7,2,9,10,5,6,NA
"5689",34,4,22,"5","1","4",3,2,1,1,730,6,5,2,6,9,0,0,NA
"5690",34,4,23,"5","1","2",2,1,1,1,1264,10,6,10,0,0,0,0,NA
"5691",34,4,24,"4","2","4",0,0,2,1,631,4,8,9,2,6,0,0,NA
"5692",34,4,25,"1","1","6",3,4,1,1,859,1,5,10,1,6,7,9,NA
"5693",34,5,1,"5","2","6",0,0,2,1,954,7,10,9,6,8,2,5,NA
"5694",34,5,2,"3","2","2",0,0,2,1,680,3,6,10,0,0,0,0,NA
"5695",34,5,3,"1","1","4",3,2,2,0,2166,1,10,6,1,9,0,0,NA
"5696",34,5,4,"2","1","2",2,1,1,1,707,2,8,2,0,0,0,0,NA
"5697",34,5,5,"5","2","4",0,0,2,1,736,5,10,9,2,6,0,0,NA
"5698",34,5,6,"5","1","4",4,1,1,1,860,8,5,6,7,8,0,0,NA
"5699",34,5,7,"2","1","2",1,2,1,1,830,2,2,5,0,0,0,0,NA
"5700",34,5,8,"5","1","2",1,2,1,1,1329,9,9,5,0,0,0,0,NA
"5701",34,5,9,"5","1","2",1,2,1,1,688,10,10,9,0,0,0,0,NA
"5702",34,5,10,"5","1","6",3,4,1,1,1283,10,2,6,10,7,5,8,NA
"5703",34,5,11,"5","1","4",2,3,1,1,1017,10,8,10,7,2,0,0,NA
"5704",34,5,12,"3","2","6",0,0,2,1,639,3,10,5,6,2,8,7,NA
"5705",34,5,13,"5","2","4",0,0,2,1,783,5,7,2,9,6,0,0,NA
"5706",34,5,14,"5","2","4",0,0,2,1,969,6,2,7,9,8,0,0,NA
"5707",34,5,15,"3","2","4",0,0,2,1,604,3,2,5,10,7,0,0,NA
"5708",34,5,16,"3","2","2",0,0,2,1,648,3,9,10,0,0,0,0,NA
"5709",34,5,17,"5","1","4",1,4,2,0,1623,6,6,7,2,5,0,0,NA
"5710",34,5,19,"5","2","4",0,0,2,1,1561,10,9,2,6,7,0,0,NA
"5711",34,5,20,"5","2","6",0,0,2,1,938,8,10,6,7,9,2,5,NA
"5712",34,5,21,"3","2","4",0,0,2,1,574,3,2,7,9,6,0,0,NA
"5713",34,5,22,"1","1","4",4,1,1,1,689,1,8,10,9,1,0,0,NA
"5714",34,5,23,"3","2","4",0,0,2,1,638,3,9,6,2,10,0,0,NA
"5715",34,5,24,"5","1","4",4,1,1,1,894,7,6,9,10,7,0,0,NA
"5716",34,5,25,"5","2","6",0,0,2,1,1338,9,5,6,10,2,7,8,NA
"5717",34,6,1,"2","1","6",4,3,1,1,923,2,9,5,10,2,6,7,NA
"5718",34,6,2,"5","1","6",5,2,1,1,868,10,9,8,6,5,10,2,NA
"5719",34,6,3,"1","1","4",4,1,1,1,1034,1,10,8,9,1,0,0,NA
"5720",34,6,4,"3","2","2",0,0,2,1,805,3,2,9,0,0,0,0,NA
"5721",34,6,5,"5","1","2",2,1,1,1,1401,7,10,7,0,0,0,0,NA
"5722",34,6,6,"5","2","4",0,0,1,0,1066,10,9,7,5,2,0,0,NA
"5723",34,6,7,"5","1","2",1,2,1,1,900,8,8,7,0,0,0,0,NA
"5724",34,6,8,"1","1","4",2,3,1,1,809,1,9,1,5,8,0,0,NA
"5725",34,6,9,"3","2","2",0,0,2,1,605,3,2,10,0,0,0,0,NA
"5726",34,6,10,"5","1","4",2,3,2,0,830,7,8,7,2,6,0,0,NA
"5727",34,6,11,"5","1","4",2,3,1,1,902,9,2,9,7,6,0,0,NA
"5728",34,6,12,"5","1","2",2,1,1,1,806,5,9,5,0,0,0,0,NA
"5729",34,6,13,"1","1","6",3,4,2,0,1109,1,5,10,1,7,6,9,NA
"5730",34,6,14,"5","2","6",0,0,1,0,552,5,6,10,2,8,7,9,NA
"5731",34,6,15,"5","2","2",0,0,2,1,757,7,2,8,0,0,0,0,NA
"5732",34,6,16,"2","1","6",2,5,2,0,1366,2,9,2,6,10,8,7,NA
"5733",34,6,17,"5","1","6",4,3,1,1,1774,7,10,9,2,7,8,5,NA
"5734",34,6,18,"5","2","4",0,0,2,1,721,10,5,7,2,6,0,0,NA
"5735",34,6,19,"5","1","2",2,1,1,1,1176,9,6,9,0,0,0,0,NA
"5736",34,6,20,"4","2","6",0,0,2,1,760,4,5,7,10,9,2,6,NA
"5737",34,6,21,"5","1","6",3,4,1,1,1289,5,8,9,5,2,10,6,NA
"5738",34,6,22,"2","1","4",4,1,1,1,782,2,5,6,7,2,0,0,NA
"5739",34,6,23,"5","2","6",0,0,2,1,2078,6,2,8,5,7,9,10,NA
"5740",34,6,24,"5","2","2",0,0,1,0,975,9,10,5,0,0,0,0,NA
"5741",34,6,25,"3","2","4",0,0,2,1,706,3,2,9,7,8,0,0,NA
"5742",34,7,1,"5","1","6",1,6,2,0,2590,8,8,9,10,2,6,7,NA
"5743",34,7,2,"5","2","6",0,0,2,1,996,9,6,7,2,8,5,10,NA
"5744",34,7,3,"3","2","2",0,0,2,1,1200,3,5,8,0,0,0,0,NA
"5745",34,7,4,"1","1","6",3,4,2,0,1247,1,6,8,1,7,9,5,NA
"5746",34,7,5,"5","1","4",1,4,2,0,1302,10,10,9,2,5,0,0,NA
"5747",34,7,6,"1","1","4",1,4,2,0,1531,1,1,5,10,7,0,0,NA
"5748",34,7,7,"5","1","2",1,2,1,1,914,9,9,8,0,0,0,0,NA
"5749",34,7,8,"3","2","6",0,0,2,1,1692,3,9,7,2,5,10,8,NA
"5750",34,7,9,"1","1","4",3,2,2,0,914,1,7,10,1,6,0,0,NA
"5751",34,7,10,"5","2","6",0,0,1,0,1756,7,2,9,6,5,8,10,NA
"5752",34,7,11,"5","1","4",2,3,2,0,1087,7,9,7,5,2,0,0,NA
"5753",34,7,12,"2","1","6",5,2,1,1,1187,2,6,7,10,9,2,8,NA
"5754",34,7,13,"5","2","4",0,0,2,1,1101,10,6,2,7,8,0,0,NA
"5755",34,7,14,"5","2","4",0,0,2,1,1002,7,10,8,2,6,0,0,NA
"5756",34,7,15,"5","2","4",0,0,2,1,1051,10,7,9,5,8,0,0,NA
"5757",34,7,16,"1","1","6",4,3,2,0,880,1,7,6,5,1,9,10,NA
"5758",34,7,17,"5","1","6",4,3,2,0,843,10,9,6,5,10,2,8,NA
"5759",34,7,18,"3","2","2",0,0,2,1,638,3,2,6,0,0,0,0,NA
"5760",34,7,19,"5","1","4",4,1,1,1,686,8,6,10,2,8,0,0,NA
"5761",34,7,20,"5","2","6",0,0,1,0,1537,6,2,5,10,8,7,9,NA
"5762",34,7,21,"3","2","6",0,0,2,1,898,3,6,2,9,5,8,7,NA
"5763",34,7,22,"5","1","4",3,2,1,1,840,6,10,2,6,8,0,0,NA
"5764",34,7,23,"5","1","6",5,2,1,1,709,8,6,2,10,9,8,7,NA
"5765",34,7,24,"5","2","6",0,0,2,1,1352,8,6,10,9,2,7,5,NA
"5766",34,7,25,"5","1","2",2,1,1,1,824,6,2,6,0,0,0,0,1
"5767",35,1,1,"1","1","4",2,3,2,0,1545,1,8,1,5,7,0,0,NA
"5768",35,1,2,"4","2","2",0,0,1,0,877,4,9,2,0,0,0,0,NA
"5769",35,1,3,"2","1","2",2,1,2,0,1037,2,6,2,0,0,0,0,NA
"5770",35,1,4,"2","1","2",2,1,2,0,823,2,9,2,0,0,0,0,NA
"5771",35,1,5,"4","2","2",0,0,2,1,938,4,10,9,0,0,0,0,NA
"5772",35,1,6,"5","1","4",2,3,1,1,1950,10,8,10,9,6,0,0,NA
"5773",35,1,7,"2","1","2",1,2,2,0,1460,2,2,5,0,0,0,0,NA
"5774",35,1,8,"5","1","6",4,3,1,1,680,7,6,2,5,7,10,8,NA
"5775",35,1,9,"5","2","6",0,0,1,0,604,9,8,6,5,7,2,10,NA
"5776",35,1,10,"5","2","6",0,0,1,0,1683,5,2,6,8,7,10,9,NA
"5777",35,1,11,"2","1","6",5,2,2,0,974,2,9,6,10,8,2,5,NA
"5778",35,1,12,"5","1","2",1,2,1,1,779,9,9,7,0,0,0,0,NA
"5779",35,1,13,"5","1","2",1,2,1,1,576,9,9,2,0,0,0,0,NA
"5780",35,1,14,"1","1","2",1,2,1,1,398,1,1,10,0,0,0,0,NA
"5781",35,1,15,"5","1","4",4,1,1,1,359,5,6,2,7,5,0,0,NA
"5782",35,1,16,"4","2","2",0,0,2,1,685,4,10,6,0,0,0,0,NA
"5783",35,1,17,"3","2","2",0,0,2,1,1270,3,5,9,0,0,0,0,NA
"5784",35,1,18,"5","1","6",3,4,1,1,1105,6,8,5,6,7,9,2,NA
"5785",35,1,19,"2","1","6",1,6,2,0,676,2,2,7,10,5,8,6,NA
"5786",35,1,20,"5","2","6",0,0,1,0,536,7,10,8,9,5,6,2,NA
"5787",35,1,21,"5","2","4",0,0,2,1,684,10,8,7,2,9,0,0,NA
"5788",35,1,22,"5","2","2",0,0,1,0,485,9,2,5,0,0,0,0,NA
"5789",35,1,23,"3","2","4",0,0,2,1,2299,3,5,2,7,10,0,0,NA
